CountyCode,CountyName,ElectionName,PrecinctID,RegisteredTotal,RegisteredRepublican,RegisteredDemocrat,ContestName,District,YesVotes,NoVotes,key
PAL,Palm Beach,2024 General Election,5741,74,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,36,30,PAL5741
PAL,Palm Beach,2024 General Election,5742,463,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,220,129,PAL5742
PAL,Palm Beach,2024 General Election,5743,96,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,48,27,PAL5743
PAL,Palm Beach,2024 General Election,5744,3,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1,2,PAL5744
PAL,Palm Beach,2024 General Election,5746,1238,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,647,382,PAL5746
PAL,Palm Beach,2024 General Election,5747,545,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,251,229,PAL5747
PAL,Palm Beach,2024 General Election,5748,15,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,9,5,PAL5748
PAL,Palm Beach,2024 General Election,5749,1108,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,454,497,PAL5749
PAL,Palm Beach,2024 General Election,5750,979,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,461,348,PAL5750
PAL,Palm Beach,2024 General Election,5752,885,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,368,378,PAL5752
PAL,Palm Beach,2024 General Election,5753,110,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,44,52,PAL5753
PAL,Palm Beach,2024 General Election,5754,889,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,362,306,PAL5754
PAL,Palm Beach,2024 General Election,5755,1941,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,899,641,PAL5755
PAL,Palm Beach,2024 General Election,5756,7,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2,4,PAL5756
PAL,Palm Beach,2024 General Election,5757,2320,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1065,934,PAL5757
PAL,Palm Beach,2024 General Election,5758,817,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,368,347,PAL5758
PAL,Palm Beach,2024 General Election,5759,141,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,62,35,PAL5759
PAL,Palm Beach,2024 General Election,5761,7,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,4,2,PAL5761
PAL,Palm Beach,2024 General Election,5801,901,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,400,370,PAL5801
PAL,Palm Beach,2024 General Election,5901,1281,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,521,367,PAL5901
PAL,Palm Beach,2024 General Election,5902,698,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,274,211,PAL5902
PAL,Palm Beach,2024 General Election,5908,2482,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1008,909,PAL5908
PAL,Palm Beach,2024 General Election,5910,121,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,43,35,PAL5910
PAL,Palm Beach,2024 General Election,5911,1959,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,796,694,PAL5911
PAL,Palm Beach,2024 General Election,5912,1394,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,516,497,PAL5912
PAL,Palm Beach,2024 General Election,5916,1544,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,593,434,PAL5916
PAL,Palm Beach,2024 General Election,5920,269,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,137,54,PAL5920
PAL,Palm Beach,2024 General Election,5921,8,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,5,2,PAL5921
PAL,Palm Beach,2024 General Election,6401,1653,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,836,520,PAL6401
PAL,Palm Beach,2024 General Election,6403,203,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,91,33,PAL6403
PAL,Palm Beach,2024 General Election,6404,1,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,PAL6404
PAL,Palm Beach,2024 General Election,6405,1069,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,456,436,PAL6405
PAL,Palm Beach,2024 General Election,6406,2360,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,981,972,PAL6406
PAL,Palm Beach,2024 General Election,6411,1351,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,727,339,PAL6411
PAL,Palm Beach,2024 General Election,6412,1616,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,845,261,PAL6412
PAL,Palm Beach,2024 General Election,6413,378,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,208,93,PAL6413
PAL,Palm Beach,2024 General Election,6414,2254,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1139,392,PAL6414
PAL,Palm Beach,2024 General Election,6415,1902,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1008,333,PAL6415
PAL,Palm Beach,2024 General Election,6416,295,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,149,89,PAL6416
PAL,Palm Beach,2024 General Election,6417,1747,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,842,506,PAL6417
PAL,Palm Beach,2024 General Election,6418,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,PAL6418
PAL,Palm Beach,2024 General Election,6419,1297,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,664,208,PAL6419
PAL,Palm Beach,2024 General Election,6420,425,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,216,64,PAL6420
PAL,Palm Beach,2024 General Election,6421,1646,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,834,261,PAL6421
PAL,Palm Beach,2024 General Election,6422,555,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,281,109,PAL6422
PAL,Palm Beach,2024 General Election,6423,212,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,93,62,PAL6423
PAL,Palm Beach,2024 General Election,6424,859,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,392,259,PAL6424
PAL,Palm Beach,2024 General Election,6425,566,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,273,187,PAL6425
PAL,Palm Beach,2024 General Election,6426,1,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1,0,PAL6426
PAL,Palm Beach,2024 General Election,6427,769,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,361,139,PAL6427
PAL,Palm Beach,2024 General Election,6501,1924,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,858,778,PAL6501
PAL,Palm Beach,2024 General Election,6502,2405,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1190,850,PAL6502
PAL,Palm Beach,2024 General Election,6503,1443,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,664,532,PAL6503
PAL,Palm Beach,2024 General Election,6504,408,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,178,152,PAL6504
PAL,Palm Beach,2024 General Election,6505,471,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,191,177,PAL6505
PAL,Palm Beach,2024 General Election,6506,1229,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,539,510,PAL6506
PAL,Palm Beach,2024 General Election,6507,2365,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1130,858,PAL6507
PAL,Palm Beach,2024 General Election,6508,1417,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,700,422,PAL6508
PAL,Palm Beach,2024 General Election,6509,1899,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,920,608,PAL6509
PAL,Palm Beach,2024 General Election,6510,1577,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,702,635,PAL6510
PAL,Palm Beach,2024 General Election,6511,1760,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,835,606,PAL6511
PAL,Palm Beach,2024 General Election,6512,1083,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,493,329,PAL6512
PAL,Palm Beach,2024 General Election,6513,622,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,314,208,PAL6513
PAL,Palm Beach,2024 General Election,6515,1082,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,505,389,PAL6515
PAL,Palm Beach,2024 General Election,6516,1836,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,827,617,PAL6516
PAL,Palm Beach,2024 General Election,6517,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,PAL6517
PAL,Palm Beach,2024 General Election,6519,1,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,PAL6519
PAL,Palm Beach,2024 General Election,6522,1381,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,662,429,PAL6522
PAL,Palm Beach,2024 General Election,6523,996,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,446,269,PAL6523
PAL,Palm Beach,2024 General Election,6524,104,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,47,38,PAL6524
PAL,Palm Beach,2024 General Election,6525,436,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,199,132,PAL6525
PAL,Palm Beach,2024 General Election,6526,96,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,51,31,PAL6526
PAL,Palm Beach,2024 General Election,6601,1317,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,581,246,PAL6601
PAL,Palm Beach,2024 General Election,6701,1216,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,574,460,PAL6701
PAL,Palm Beach,2024 General Election,6801,1530,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,696,681,PAL6801
PAL,Palm Beach,2024 General Election,6802,119,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,67,45,PAL6802
PAL,Palm Beach,2024 General Election,6803,1777,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,969,634,PAL6803
PAL,Palm Beach,2024 General Election,6804,58,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,22,28,PAL6804
PAL,Palm Beach,2024 General Election,6806,663,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,334,235,PAL6806
PAL,Palm Beach,2024 General Election,6807,353,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,156,152,PAL6807
PAL,Palm Beach,2024 General Election,6901,257,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,95,130,PAL6901
PAL,Palm Beach,2024 General Election,7401,1443,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,641,596,PAL7401
PAL,Palm Beach,2024 General Election,7402,85,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,38,25,PAL7402
PAL,Palm Beach,2024 General Election,7403,1321,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,587,529,PAL7403
PAL,Palm Beach,2024 General Election,7404,1557,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,698,617,PAL7404
PAL,Palm Beach,2024 General Election,7405,2320,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1064,891,PAL7405
PAL,Palm Beach,2024 General Election,7406,1518,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,674,616,PAL7406
PAL,Palm Beach,2024 General Election,7407,227,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,81,101,PAL7407
PAL,Palm Beach,2024 General Election,7408,2463,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1209,864,PAL7408
PAL,Palm Beach,2024 General Election,7409,2455,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1100,938,PAL7409
PAL,Palm Beach,2024 General Election,7410,2512,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1188,933,PAL7410
PAL,Palm Beach,2024 General Election,7411,2310,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1079,811,PAL7411
PAL,Palm Beach,2024 General Election,7412,1466,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,605,540,PAL7412
PAL,Palm Beach,2024 General Election,7413,2111,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,993,715,PAL7413
PAL,Palm Beach,2024 General Election,7414,2740,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1287,887,PAL7414
PAL,Palm Beach,2024 General Election,7415,951,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,455,330,PAL7415
PAL,Palm Beach,2024 General Election,7418,1043,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,446,400,PAL7418
PAL,Palm Beach,2024 General Election,7419,1976,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,902,636,PAL7419
PAL,Palm Beach,2024 General Election,7420,838,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,370,327,PAL7420
PAL,Palm Beach,2024 General Election,7421,337,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,168,96,PAL7421
PAL,Palm Beach,2024 General Election,7423,690,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,358,269,PAL7423
PAL,Palm Beach,2024 General Election,7424,3701,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1588,1456,PAL7424
PAL,Palm Beach,2024 General Election,7426,2193,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,990,800,PAL7426
PAL,Palm Beach,2024 General Election,7428,127,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,55,47,PAL7428
PAL,Palm Beach,2024 General Election,7429,1957,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,815,843,PAL7429
PAL,Palm Beach,2024 General Election,7501,4645,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2270,1791,PAL7501
PAL,Palm Beach,2024 General Election,7601,351,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,179,106,PAL7601
PAL,Palm Beach,2024 General Election,7602,995,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,478,328,PAL7602
PAL,Palm Beach,2024 General Election,7603,294,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,154,45,PAL7603
PAL,Palm Beach,2024 General Election,7605,1651,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,774,674,PAL7605
PAL,Palm Beach,2024 General Election,7606,1822,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,839,678,PAL7606
PAL,Palm Beach,2024 General Election,7607,1968,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,917,800,PAL7607
PAL,Palm Beach,2024 General Election,7608,191,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,110,32,PAL7608
PAL,Palm Beach,2024 General Election,7611,191,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,100,48,PAL7611
PAL,Palm Beach,2024 General Election,7612,1,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1,0,PAL7612
PAL,Palm Beach,2024 General Election,7613,573,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,284,139,PAL7613
PAL,Palm Beach,2024 General Election,7614,2207,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,973,635,PAL7614
PAL,Palm Beach,2024 General Election,7615,1759,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,940,534,PAL7615
PAL,Palm Beach,2024 General Election,7618,1301,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,651,437,PAL7618
PAL,Palm Beach,2024 General Election,7620,131,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,67,44,PAL7620
PAL,Palm Beach,2024 General Election,7621,2451,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1099,753,PAL7621
PAL,Palm Beach,2024 General Election,7622,609,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,269,175,PAL7622
PAL,Palm Beach,2024 General Election,7623,1238,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,626,429,PAL7623
PAL,Palm Beach,2024 General Election,7624,1753,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,787,751,PAL7624
PAL,Palm Beach,2024 General Election,7626,2918,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1589,985,PAL7626
PAL,Palm Beach,2024 General Election,7628,518,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,212,252,PAL7628
PAL,Palm Beach,2024 General Election,7630,298,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,167,31,PAL7630
PAL,Palm Beach,2024 General Election,7631,1,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,PAL7631
PAL,Palm Beach,2024 General Election,7634,2373,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1275,560,PAL7634
PAL,Palm Beach,2024 General Election,7635,1368,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,768,303,PAL7635
PAL,Palm Beach,2024 General Election,7636,1580,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,832,301,PAL7636
PAL,Palm Beach,2024 General Election,7637,780,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,335,149,PAL7637
PAL,Palm Beach,2024 General Election,7638,1482,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,812,326,PAL7638
PAL,Palm Beach,2024 General Election,7639,1077,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,512,347,PAL7639
PAL,Palm Beach,2024 General Election,7640,1064,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,527,278,PAL7640
PAL,Palm Beach,2024 General Election,7642,582,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,286,129,PAL7642
PAL,Palm Beach,2024 General Election,7643,61,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,27,13,PAL7643
PAL,Palm Beach,2024 General Election,7644,1537,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,756,465,PAL7644
PAL,Palm Beach,2024 General Election,7645,1336,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,681,432,PAL7645
PAL,Palm Beach,2024 General Election,7646,2333,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1245,588,PAL7646
PAL,Palm Beach,2024 General Election,7647,209,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,104,68,PAL7647
PAL,Palm Beach,2024 General Election,7648,885,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,437,251,PAL7648
PAL,Palm Beach,2024 General Election,7650,1929,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,998,462,PAL7650
PAL,Palm Beach,2024 General Election,7651,2665,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1397,757,PAL7651
PAL,Palm Beach,2024 General Election,7653,2310,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1072,363,PAL7653
PAL,Palm Beach,2024 General Election,7654,1376,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,698,422,PAL7654
PAL,Palm Beach,2024 General Election,7655,421,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,195,110,PAL7655
PAL,Palm Beach,2024 General Election,7657,1405,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,669,342,PAL7657
PAL,Palm Beach,2024 General Election,7658,1103,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,530,211,PAL7658
PAL,Palm Beach,2024 General Election,7659,2210,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1073,373,PAL7659
PAL,Palm Beach,2024 General Election,7660,1837,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,952,553,PAL7660
PAL,Palm Beach,2024 General Election,7664,2695,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1441,826,PAL7664
PAL,Palm Beach,2024 General Election,7665,1141,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,503,425,PAL7665
PAL,Palm Beach,2024 General Election,7666,771,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,251,80,PAL7666
PAL,Palm Beach,2024 General Election,7667,781,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,359,226,PAL7667
PAL,Palm Beach,2024 General Election,7668,1248,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,605,291,PAL7668
PAL,Palm Beach,2024 General Election,7669,61,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,29,7,PAL7669
PAL,Palm Beach,2024 General Election,7670,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,PAL7670
PAL,Palm Beach,2024 General Election,7671,111,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,51,30,PAL7671
PAL,Palm Beach,2024 General Election,7672,2,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,2,PAL7672
PAL,Palm Beach,2024 General Election,7673,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,PAL7673
PAL,Palm Beach,2024 General Election,8405,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1,0,PAL8405
PAL,Palm Beach,2024 General Election,8408,2396,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1107,1015,PAL8408
PAL,Palm Beach,2024 General Election,8409,736,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,308,314,PAL8409
PAL,Palm Beach,2024 General Election,8410,2602,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1214,1084,PAL8410
PAL,Palm Beach,2024 General Election,8411,23,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,8,10,PAL8411
PAL,Palm Beach,2024 General Election,8412,1257,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,571,504,PAL8412
PAL,Palm Beach,2024 General Election,8413,2059,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,939,912,PAL8413
PAL,Palm Beach,2024 General Election,8414,93,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,40,42,PAL8414
PAL,Palm Beach,2024 General Election,8415,1192,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,526,533,PAL8415
PAL,Palm Beach,2024 General Election,8417,3206,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1505,1347,PAL8417
PAL,Palm Beach,2024 General Election,8418,762,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,393,201,PAL8418
PAL,Palm Beach,2024 General Election,8419,455,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,204,126,PAL8419
PAL,Palm Beach,2024 General Election,8420,224,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,104,71,PAL8420
PAL,Palm Beach,2024 General Election,8421,2433,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1109,1033,PAL8421
PAL,Palm Beach,2024 General Election,8423,201,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,80,77,PAL8423
PAL,Palm Beach,2024 General Election,8424,595,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,278,256,PAL8424
PAL,Palm Beach,2024 General Election,8426,60,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,20,32,PAL8426
PAL,Palm Beach,2024 General Election,8427,140,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,67,61,PAL8427
PAL,Palm Beach,2024 General Election,8428,295,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,183,73,PAL8428
PAL,Palm Beach,2024 General Election,8429,531,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,235,228,PAL8429
PAL,Palm Beach,2024 General Election,8430,154,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,84,47,PAL8430
PAL,Palm Beach,2024 General Election,8431,7,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,3,4,PAL8431
PAL,Palm Beach,2024 General Election,8432,3,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1,2,PAL8432
PAL,Palm Beach,2024 General Election,8434,1395,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,547,680,PAL8434
PAL,Palm Beach,2024 General Election,8435,54,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,23,27,PAL8435
PAL,Palm Beach,2024 General Election,8436,496,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,235,222,PAL8436
PAL,Palm Beach,2024 General Election,8437,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,0,PAL8437
PAL,Palm Beach,2024 General Election,8438,1,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,1,PAL8438
PAL,Palm Beach,2024 General Election,8439,3,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2,0,PAL8439
PAL,Palm Beach,2024 General Election,8440,11,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,5,4,PAL8440
PAL,Palm Beach,2024 General Election,8441,40,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,12,25,PAL8441
PAL,Palm Beach,2024 General Election,8447,1562,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,762,609,PAL8447
PAL,Palm Beach,2024 General Election,8448,1318,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,661,389,PAL8448
PAL,Palm Beach,2024 General Election,8450,1991,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,898,885,PAL8450
PAL,Palm Beach,2024 General Election,8451,38,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,22,12,PAL8451
PAL,Palm Beach,2024 General Election,8452,128,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,58,55,PAL8452
PAL,Palm Beach,2024 General Election,8453,627,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,297,248,PAL8453
PAL,Palm Beach,2024 General Election,8454,745,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,364,266,PAL8454
PAL,Palm Beach,2024 General Election,8455,20,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,6,6,PAL8455
PAL,Palm Beach,2024 General Election,8456,672,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,287,195,PAL8456
PAL,Palm Beach,2024 General Election,8457,258,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,123,85,PAL8457
PAL,Palm Beach,2024 General Election,8458,660,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,333,178,PAL8458
PAL,Palm Beach,2024 General Election,8459,127,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,66,27,PAL8459
PAL,Palm Beach,2024 General Election,8460,123,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,65,44,PAL8460
PAL,Palm Beach,2024 General Election,8461,117,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,50,57,PAL8461
PAL,Palm Beach,2024 General Election,8462,80,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,32,31,PAL8462
PAL,Palm Beach,2024 General Election,8463,4,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,0,3,PAL8463
PAL,Palm Beach,2024 General Election,8464,126,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,72,43,PAL8464
PAL,Palm Beach,2024 General Election,8465,609,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,302,178,PAL8465
PAL,Palm Beach,2024 General Election,8466,2,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1,1,PAL8466
PAL,Palm Beach,2024 General Election,8468,43,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,17,21,PAL8468
PAL,Palm Beach,2024 General Election,8469,113,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,58,28,PAL8469
PAL,Palm Beach,2024 General Election,8470,159,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,65,70,PAL8470
PAL,Palm Beach,2024 General Election,8471,551,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,138,337,PAL8471
PAL,Palm Beach,2024 General Election,8472,800,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,327,259,PAL8472
PAL,Palm Beach,2024 General Election,8474,218,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,92,69,PAL8474
PAL,Palm Beach,2024 General Election,8475,335,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,148,110,PAL8475
PAL,Palm Beach,2024 General Election,8476,320,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,155,82,PAL8476
